state_abbr,Title,Latitude,Longitude,Fatalities,Injured,Victims,X,Desc,Year,
MI,Royal Oak Post Office                                           ,42.5,-83.2,4,5,5,9,"On November 14, 1991, a 31-year old former postal worker opened fire at the post office in Royal Oak, Michigan, his former workplace. He killed his four supervisors and wounded five co-workers before committing suicide.                                                                                                                                                                                                                                                                                                                               ",1991
MI,Residences in Grand Rapids                                      ,43,-85.7,7,8,2,9,"On July 7, 2011, a 34-year old man went to two homes on a shooting rampage, killing his estranged wife, their daughter, his former girlfriend, and members of the victims' families. The shooter kept shooting at random as he fled by car and followed and shot another ex-girlfriend while she was driving on her car. The gunman was chased by police that forced him to exit his vehicle and ran on foot, entering a random residence where he took three hostages. He ended releasing the hostages and committing suicide.                           ",2011
MI,"Kalamazoo, Michigan                                             ",42.2,-85.7,6,6,2,8,"On Saturday evening of February 20, 2016, the gunman shot eight people in three different parts of the county. For nearly five hours Saturday, the shooter drove from one target to another, gunning down victims at random. And in between the shootings, he apparently picked up passengers for Uber.                                                                                                                                                                                                                                                   ",2016
MI,South Middle School Football Game                               ,43.4,-84,0,0,4,4,"On October 25, 2007, a 15-year-old student arrived at a football game at South Middle School in Saginaw, Michigan looking for his brother. He then ran into other students with which he had an ongoing confrontation and began shooting, wounding four before fleeing the scene. He was later arrested and charged with assault with intent to murder                                                                                                                                                                                                    ",2007
MI,Michigan school shooting                                        ,43.2,-86.2,0,0,3,3,"Shooter was a part of a fight outside of a high school gym. He fired at a crowd, injuring three. He fled the scene and was confronted by a police officer. When he wouldn't drop his weapon, the police officer shot and injured him.                                                                                                                                                                                                                                                                                                                     ",2016
MI,Kalamazoo Uber Driver Spree Killing                             ,42.3,-85.6,6,6,2,8,An Uber driver fired upon people in three locations over the course of about 6 hours.                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,2016
MI,Detroit Strip Club Shootout                                     ,42.3,-83,0,0,5,5,"Man apparently inappropriately touched a stripper. He was asked to leave. He waited outside, then shot the stripper and four other people.                                                                                                                                                                                                                                                                                                                                                                                                                ",2016
MI,Chelsea High School                                             ,42.3,-84,1,1,2,3,"On December 16, 1993, after a meeting with school officials in regards to a harassment complaint made by a student, a 39-year-old Chemistry teacher at Chelsea High School in Chelsea, Michigan stormed off with his wife and went home. Still enraged by the allegation, he returned to the school, killing the superintendent and wounding the principal and a teacher before being arrested.                                                                                                                                                           ",1993
MI,Detroit Drive-by                                                ,42.3,-83,2,2,2,4,Four men were sitting on a porch when a black SUV with three passengers drove by and opened fire in broad daylight. Two of the men died and two were injured. The SUV got away and there are no suspects                                                                                                                                                                                                                                                                                                                                                  ,2016
MN,Accent Signage Systems in Minneapolis                           ,45,-93.3,6,7,2,8,"On September 27, 2012, a 36-year old man recently fired at Accent Signage Systems in Minneapolis, went into the firm's building killing six people and injuring two others. The gunman then turned the gun on himself.                                                                                                                                                                                                                                                                                                                                    ",2012
MN,Red Lake High School                                            ,47.9,-95,9,10,5,14,"On March 21, 2005, after killing his grandfather and his grandfather's girlfriend in their home, a 16-year-old student of Red Lake High School in Red Lake, Minnesota arrived on campus and began shooting at his classmates and teachers. He killed five students, a teacher, a security guard and wounded five others before committing suicide.                                                                                                                                                                                                        ",2005
MN,"Clearbrook (Greenwood), Minnesota                               ",47.7,-95.4,4,5,0,4,"Five family members - two adults and three children - were found dead in a home on Thursday, September 10 in an apparent murder-suicide. The shooter, a nurse, founded the website AllNurses.com, which provides information and resources for and about the nursing profession.                                                                                                                                                                                                                                                                          ",2015
MN,"Minneapolis, Minnesota                                          ",45,-93.3,0,0,5,5,"Five protesters were shot late Monday night near the Black Lives Matter encampment. A group of white supremacists showed up at the protest, and when about a dozen protesters attempted to herd the group away from the area, they opened fire on the protesters. Protesters have been camping out in front of the 4th Precinct since Nov. 15                                                                                                                                                                                                             ",2015
MS,Brookhaven                                                      ,31.6,-90.4,2,2,3,5,"On early Friday morning of March 13, the man accused of shooting  the owners of a house, killing the two and critically injuring the other three. The man rented a room in the house. The man and the house owner had argued about something, and the man pulled out a gun and started shooting. He was found dead on Saturday, May 31, 2015 in his cell.                                                                                                                                                                                                 ",2015
MS,Lockheed Martin                                                 ,32.4,-88.7,6,7,8,14,"On July 8, 2003, a 48-year-old factory worker at Lockheed Martin in Meridian, Mississippi was attending a diversity training workshop mandated by his employer before excusing himself. Minutes later, he returned to the meeting and began shooting at his coworkers, killing six and wounding eight more before killing himself. The shooting was thought to have been racially motivated.                                                                                                                                                              ",2003
MS,"Iuka, Mississippi                                               ",34.7,-88.1,1,2,3,4,"Law enforcement officers in northeastern Mississippi stormed a house Saturday after an hours-long standoff with a gunman holed up inside, leading to a shootout that left one officer dead and three others wounded.The standoff started Friday afternoon when authorities responded to a domestic dispute call at the home near Iuka. But the man, holed up in his home with his wife and 10-year-old daughter, refused to come out, sparking the standoff with officers outside. The man suspected of firing on the officers was also killed.           ",2016
MS,Pearl High School                                               ,32.3,-90.1,2,2,7,9,"On October 1, 1997, a 16-year-old student of Pearl High School in Pearl, Mississippi stabbed his mother to death before heading to school. Once there, he shot and killed his ex-girlfriend and her friend before wounding an additional seven other students. He was stopped while fleeing the incident by a principal with a handgun and was arrested.                                                                                                                                                                                                  ",1997
MO,Missouri Highway shooting                                       ,38.8,-90.4,1,1,3,4,"Car was fired upon from a stolen Mercedes on the interstate in Hazelwood, MO. One woman died. 3 Injured.                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",2016
MO,Tyrone                                                          ,37.2,-91.9,7,8,1,8,"Late night on February 26, a man entered the home of two of his cousins and shot them. Their daughter escaped the home and called the police. The shooter proceeded to four other nearby residences, killing two more of his cousins and three other acquaintances. The shooter then drove to another county and killed himself in his car. The shooter's mother, who lived with the shooter, was found dead from lung cancer in her home.                                                                                                                ",2015
MO,Kirkwood City Hall                                              ,38.6,-90.4,5,6,2,7,"On February 7, 2008, a 52-year-old construction worker entered the City Hall building in Kirkwood, Missouri and opened fire on a police officer, taking the officer's gun and continuing on to the commencing city council meeting. He began shooting at the council members and reporters, killing five and wounding two others before being killed by police. The mayor suffered wounds that he died from several months later.                                                                                                                         ",2008
MO,"Ferguson, MO Drive by                                           ",38.7,-90.3,0,0,4,4,A group of 15 to 20 people was gathered for a memorial for a family member when two cars drove by and opened fire. Four people were injured. No suspects or specific motive or targets.                                                                                                                                                                                                                                                                                                                                                                   ,2016
MT,Fergus County High School                                       ,47,-109.5,1,1,3,4,"On December 4, 1986, a 14-year-old student at Fergus County High School in Lewistown, Montana, disgruntled with his grades, fatally shot a teacher and wounded a vice principal and two students as he fled. He was arrested at his home an hour later.                                                                                                                                                                                                                                                                                                   ",1986
MT,Deer Lodge                                                      ,46.4,-112.7,4,5,0,4,"The man shot and killed his wife and three children, set a fire in the family's remote cabin and then killed himself.                                                                                                                                                                                                                                                                                                                                                                                                                                     ",2015
NE,Omaha                                                           ,41.3,-96.1,3,3,5,8,"On the morning of January 24, 2015, two shooters opened fire at a party outside a home in Omaha. Three were killed and five others were injured. One of the suspected shooters was arrested, but the other has not been identified. Possibly gang-related.                                                                                                                                                                                                                                                                                                ",2015
NE,"Omaha, Nebraska                                                 ",41.3,-96.1,2,2,3,5,A woman and her two year old daughter were shot and killed Sunday. Three other women are still fighting for their lives following the shooting.  The suspect turned himself into police on Tuesday morning.                                                                                                                                                                                                                                                                                                                                               ,2015
NE,Westroads Mall                                                  ,41.3,-96.1,8,9,4,12,"On December 5, 2007, a 19-year-old man from Omaha, Nebraska entered the Westroads Mall with the intention of taking lives before committing suicide. He killed eight shoppers and wounded four more with a stolen assault rifle before successfully killing himself.                                                                                                                                                                                                                                                                                      ",2007
NV,Mojave High School Bus                                          ,36.2,-115.3,0,0,6,6,"On December 11, 2007, an 18-year-old high school drop out of Mojave High School in Las Vegas, Nevada arrived at a school bus stop where he planned an encounter with a student who had bumped into him the day before. He then began shooting at the student and others, wounding six before fleeing the scene. The shooter was arrested in Denver, CO after the police received a tip that he was on a bus to Chicago.                                                                                                                                   ",2007
NV,Sparks Middle School                                            ,39.5,-119.7,1,2,2,3,"On October 21, 2013, a 12-year old student at Sparks Middle School in Nevada, shot and injured two students and killed a teacher before killing himself.                                                                                                                                                                                                                                                                                                                                                                                                  ",2013
NV,Valley High School                                              ,36.2,-115.3,1,1,2,3,"On March 19, 1982, a 17-year-old student walked into Valley High School in Las Vegas, Nevada. The shooter shot and killed a teacher and injured two students.                                                                                                                                                                                                                                                                                                                                                                                             ",1982
NV,Carson City IHOP                                                ,39.2,-119.8,4,5,7,11,"On September 6, 2011, a 32-year old man arrived at a local strip mall in Carson City, Nevada. He got out and shot and wounded a man on a motorcycle. He then walked inside the center's IHOP restaurant and shot eleven people, four of them fatally. Then he left the restaurant and began shooting into nearby businesses, injuring no one. When police arrived, the shooter turned the gun of himself.                                                                                                                                                 ",2011
NV,Nellis Plaza                                                    ,36.2,-115.3,3,5,0,3,"On the afternoon of June 8, 2014, a man and his wife approached two police officers having lunch in Las Vegas and began shooting, killing them both. The couple then fled to Walmart, where they killed an armed civilian attempting to stop the shooters. The man was killed by police and the woman killed herself at the Walmart.                                                                                                                                                                                                                      ",2014
NJ,Montclair Post Office                                           ,40.8,-74.2,4,4,1,5,"On March 21, 1995, a 29-year-old former postal laborer entered a post office in Montclair, New Jersey, and robbed the employees at gunpoint. He then killed two postal workers, two customers and wounded another man before fleeing the scene. He was later arrested in his apartment.                                                                                                                                                                                                                                                                   ",1995
NJ,Annual motorcycle event in Newark                               ,40.7,-74.2,1,1,3,4,"The shooting occurred during an annual event marking the opening of the motorcycle season. More than 2,000 people were in attendance when gunfire erupted at South 16th Street and 19th Avenue just before 8 p.m. Sunday. High school football star Al-Shakeem Woodson was shot and killed and three other people were wounded in the shooting.
The shooting was a result of a long-running feud between two other against the shooter and the 16-year-old.                                                                                               ",2015
NJ,Ridgewood Post Office                                           ,41,-74.1,3,3,0,3,"On October 10, 1991, a 35-year old former postal clerk, apparently seeking revenge for his dismissal, killed his former supervisor with sword and shot her boyfriend at their home. Then entered the post office where he used to work in Ridgewood, New Jersey, and killed two of his former co-workers. After a four-hour standoff with police, the shooter was arrested. Before leaving his apartment, the shooter rigged a homemade bomb of explosives to his front door.                                                                             ",1991
NJ,"Trenton, NJ sidewalk shooting                                   ",40.2,-74.7,0,0,5,5,"A group of women were arguing on a sidewalk outside of an apartment complex in Trenton, NJ when a black Acura pulled up. Two men got out. And one shot at the women, injuring five.                                                                                                                                                                                                                                                                                                                                                                       ",2016
NM,Little Water                                                    ,36.4,-108.7,1,2,2,3,"On March 19, 2015, police officer was shot and killed after responding to a domestic violence situation. The shooter was holding his family hostage and allegedly pistol-whipped his wife and mother. The suspect led police on a 40-mile chase from New Mexico to Arizona before he was shot and killed.                                                                                                                                                                                                                                                 ",2015
NM,South Valley Residence                                          ,35.2,-106.8,5,5,0,5,"On January 19, 2013, a 15-year old homeschooled student shot and killed his mother and three younger siblings in their residential home in South Valley, New Mexico. The shooter then waited up five hours for his father, a former pastor, to arrive home. When the father got home, the son shot him several times and killed him. Apparently, he was planning to go on a killing spree afterwards. Instead he went to church and was later arrested.                                                                                                   ",2013
NM,Albuquerque Auto Shop                                           ,35.2,-106.8,1,2,3,4,"The shooter pulled up to an auto shop and saw his ex-girlfriend talking with her current boyfriend. He crashed his car into the car the couple was standing next to. This knocked the current boyfriend to the ground. The shooter then fired fatal shots at his ex-girlfriend, and shot and injured three other women who had entered the shop.                                                                                                                                                                                                          ",2014
NM,"Albuquerque, NM Family restaurant shooting                      ",35.1,-106.6,2,3,1,3,The shooter killed two of his nephews at the restaurant they owned. He shot and injured his brother. Then killed himself.                                                                                                                                                                                                                                                                                                                                                                                                                                 ,2016
NM,"Albuquerque, NM House party shooting                            ",35.1,-106.6,0,0,4,4,A Man shot four uninvited party guests who would not leave the party hosted by the shooter. He started firing when they broke windows and started kicking in the door.                                                                                                                                                                                                                                                                                                                                                                                    ,2016
NY,Schuyler County Office Building                                 ,42.4,-76.9,4,5,0,4,"On October 15, 1992, a 50-year-old truck driver, upset about his wages being garnished for back-payments of child support, entered the Schuyler County Office Building in Watkins Glen, New York. He killed four female social workers before committing suicide.                                                                                                                                                                                                                                                                                         ",1992
NY,Olean High School                                               ,42.1,-78.4,3,3,7,10,"On December 30, 1974, a 17-year-old honor student and member of the school's rifle team, entered Olean High School, looked himself in a room on the school's third floor, where he shot a custodian inside the building and nine people on the streets below. Following the shooting, police had found homemade propane bombs in Barbaro's bedroom, as well as bomb recipes and a journal that detailed his plans of the shooting.                                                                                                                        ",1974
NY,Mohawk and Herkimer Villages in New York                        ,43,-75,4,5,2,6,"On March 13, 2013, an unemployed 64-year old man set his apartment on fire in Mohawk village, New York, before he went into a local barbershop and shot four people, killing two and wounding two others. Afterwards, the shooter drove to Herkimer village, where he shot and killed to other people at a local car servicing business. After the rampage, he holed up in an abandoned building where he had a standoff with police for 18 hours until he was shot and killed.                                                                           ",2013
NY,Nightclub fight turns into shootout                             ,43.2,-77.6,1,1,7,8,"Two groups of people fired at each other after a fight broke out outside of the Mexican Village Nightclub in Rochester, NY                                                                                                                                                                                                                                                                                                                                                                                                                                ",2016
NY,Immigration Services Center in Binghamton                       ,42.1,-75.9,13,14,4,17,"On April 3, 2009, a 41-year old unemployed man entered an immigration services center in Binghamton, New York, where he previously took classes. He shot and killed thirteen people in the building and injured four others before he committed suicide.                                                                                                                                                                                                                                                                                                  ",2009
NY,Gates Pub                                                       ,43.2,-77.7,1,1,6,7,"On early Saturday morning of April 25, the man opened fire inside the Gates Pub. Seven people were shot, one of them was killed.                                                                                                                                                                                                                                                                                                                                                                                                                          ",2015
NY,Queens                                                          ,40.7,-73.9,3,4,1,4,"Early in the morning of January 24, 2015, a man shot his two daughters, wife, and mother-in-law, killing all but one of his daughters. The shooter  then went to his car and shot himself.                                                                                                                                                                                                                                                                                                                                                                ",2015
NY,McAvan's Pub                                                    ,43,-76.1,0,0,6,6,"Shortly after midnight on February 1, 2015, a man forced his ex-girlfriend at gunpoint to bring him to McAvan's Pub, where a birthday party with her relatives was taking place. The woman's brother attempted to separate her from her companion, at which point the man opened fire, injuring six people including his ex-girlfriend's brother.                                                                                                                                                                                                         ",2015
NY,Long Island Rail Road Commuter Train                            ,40.7,-73.6,6,6,19,25,"On December 7, 1993, a 34-year-old mentally unstable man boarded a Lond Island Rail Road commuter train headed to Nassau County in New York. He began shooting in the train car, killing six and wounding nineteen before being apprehended by three passengers in the train.                                                                                                                                                                                                                                                                             ",1993
NY,New York Technical College                                      ,40.7,-73.9,1,1,4,5,"On August 12, 1986, a 29-year civil technology student  at New York Technical College in Brooklyn went to the school thinking his supervisor was the reason he had not received his financial aid. He killed the supervisor and wounded four other people. He was later arrested by the police.                                                                                                                                                                                                                                                           ",1986
NY,Parking lot near Boys and Girls Club                            ,43.2,-77.6,3,3,4,7,"Around 11:20 p.m. Wednesday on Genesee Street, a gunman shot into a crowd that gathered outside the Rochester Boys and Girls Club after a basketball game, killing three people and wounding four others. 
Drive-by, Gang involvement                                                                                                                                                                                                                                                                                                                     ",2015
NC,Charlotte                                                       ,35.2,-80.8,3,3,0,3,"On February 24, 2015, ""America's Next Top Model"" contestant was killed in a triple homicide at her boyfriend's home.                                                                                                                                                                                                                                                                                                                                                                                                                                      ",2015
NC,Boom Boom Room                                                  ,34.9,-80,0,0,4,4,"Two men were arguing in a club called the Boom Boom Room Saturday morning around 2:45. When they started shooting at each other, four bystanders were caught in the crossfire. One of shooters was arrested later, and the other turned himself in on Tuesday, June 23, 2015.                                                                                                                                                                                                                                                                             ",2015
NC,Chapel Hill                                                     ,35.9,-79,3,3,0,3,"On the evening of Feb. 10, 2015, a man entered the apartment of three Muslim students with whom he had an ongoing dispute about parking space. The man was a fellow resident of the apartment complex. He shot all three people in the head, killing them.                                                                                                                                                                                                                                                                                                ",2015
NC,"King, North Carolina                                            ",36.3,-80.4,3,4,0,3,"A Couple and their sons were found shot to death in their mobile home on Wednesday, February 4. 2015. All four family members were found shot in the head. The shooter shot his wife and two boys before killing himself.                                                                                                                                                                                                                                                                                                                                 ",2015
NC,Tarboro                                                         ,35.9,-77.6,3,4,0,3,"On Saturday afternoon of February 28, 2015, one of the fatal shootings happened at the Master's Touch barber shop around 1 p.m. Another shooting  happened at a nearby mobile home park. A woman and man were shot in that encounter. Police later shot and killed the suspected gunman after they tracked down the suspect.                                                                                                                                                                                                                              ",2015
NC,Downtown Chapel Hill                                            ,35.9,-79,2,2,2,4,"On January 26, 1995, a 26-year-old mentally ill law student in Chapel Hill, North Carolina, was permitted to take unsupervised off-campus trips outside his mental hospital. During this particular trip, he opened fire on passersby, killing two and wounding two others before being arrested. He was found not guilty by reason of insanity and later won a lawsuit against a psychiatrist.                                                                                                                                                           ",1995
NC,Pinelake Health and Rehab nursing home                          ,35.3,-79.4,8,8,2,10,"On March 29, 2009, a 45-year old man opened fire at the Pinelake Health and Rehab nursing home in Carthage, North Carolina, where his estranged wife worked. The shooter killed eight people and wounded another two before being shot and arrested by a police officer. His ex-wife, the apparent main target, survived the shooting unharmed by hiding in the Alzheimer ward of the building, which was secured by passcode-protected doors.                                                                                                            ",2009
NC,"Louisburg, North Carolina                                       ",36.1,-78.3,3,3,0,3,"Three people were killed in a shooting at a home. The shooter was on probation after being released from prison about two weeks ago. He was required to wear an ankle bracelet that monitored his whereabouts, but removed the device on Friday — the day before the shootings.                                                                                                                                                                                                                                                                         ",2016
NC,Luigi's Restaurant in Fayetteville                              ,35.1,-79,4,4,8,12,"On August 6, 1993, a 22-year old army sergeant opened fire inside Luigi's Restaurant in Fayetteville, North Carolina, killing four people and injuring eight more. The shooter was ranting about gays in the military before he was shot and arrested by police.                                                                                                                                                                                                                                                                                          ",1993
NC,Orange High School                                              ,36,-79.1,1,1,2,3,"On August 30, 2006, a 18-year old former student at Orange High School in Hillsborough, North Carolina returned to the school to open fire on students and teachers having lunch outside, injuring two students. The student was apprehended outside the school and he confessed that he had previously killed his own father at their family home.                                                                                                                                                                                                       ",2006
OH,Cleveland                                                       ,41.5,-81.7,2,3,1,3,"On May 31, 2015, the shooter entered his ex-girlfriend's home and found his ex-girlfriend and her grandfather upstairs, shooting and killing both. He then took his own life.                                                                                                                                                                                                                                                                                                                                                                             ",2015
OH,"Columbus, Ohio                                                  ",40,-83,3,4,1,4,"On Monday of November 23, 2015, three of four members of a family were shot and killed and a 12-year-old girl wounded at their home. The suspect died after being shot by police. The shooter was a once friendly neighbor of the victims.                                                                                                                                                                                                                                                                                                                ",2015
OH,Youngstown State University                                     ,41.1,-80.6,1,1,11,12,"On February 6, 2011, two 19-year old man and a 22-year old man were involved in an argument over a girl in a fraternity house party in Youngstown State University in Ohio. A dispute ensued and one man was thrown out of the party and the other followed. They returned sometime later and began spraying bullets into the crowd, killing one student and injuring eleven others.                                                                                                                                                                      ",2011
OH,"Colerain Township, Ohio                                         ",39.3,-84.6,2,2,1,3,"A man killed his two teenage sisters and injured another teen in Colerain Township, Ohio, in the early hours of Tuesday, Oct. 21, 2015.                                                                                                                                                                                                                                                                                                                                                                                                                   ",2015
OH,Damageplan show at the Alrosa Villa Nightclub                   ,40,-83,4,5,7,11,"On December 8, 2004, a 25-year-old former mechanic for the US Marine Corps shot and killed the lead guitarist in the band Damageplan before shooting into the crowd at a concert at the Alrosa Villa Nightclub in Columbus, Ohio. Apparently upset by the breakup of the band Pantera, the shooter killed an additional three and wounded seven before being killed by police backstage.                                                                                                                                                                  ",2004
OH,SuccessTech Academy                                             ,41.5,-81.7,0,1,4,4,"On October 11, 2007, a 14-year-old student of SuccessTech Academy in Cleveland, Ohio arrived at school two days after he had been suspended for getting into a fist-fight with another student. He then began shooting at students and teachers, injuring four during the incident and committing suicide.                                                                                                                                                                                                                                                ",2007
OH,Chardon High School                                             ,41.6,-81.2,3,3,3,6,"On February 27, 2012, a 17-year old student entered Chardon High School in Chardon, Ohio, shooting  students in the cafeteria and in the hallway, leaving three students dead and three injured. He then was chased out of the school by a teacher and was arrested outside the school.                                                                                                                                                                                                                                                                   ",2012
OH,Case Western Reserve University                                 ,41.5,-81.7,1,1,2,3,"On May 9, 2003, a graduate of the Case Western Reserve University in Cleveland, Ohio began shooting on the school grounds, killing a student and wounding a professor and another student. He was later arrested after holding a building hostage for seven hours.                                                                                                                                                                                                                                                                                        ",2003
OH,Wickliffe Middle School                                         ,41.6,-81.5,1,1,3,4,"On November 7, 1994, a 37-year-old man approached the Wickliffe Middle School in Wickliffe, Ohio and shot, killing a custodian. He then wounded a school administrator, a teacher and a police officer before being detained by the police.                                                                                                                                                                                                                                                                                                               ",1994
OK,Oklahoma City Residence                                         ,35.5,-97.5,4,4,0,4,"On August 14, 2013, a 40-year old man obsessed with actress Selena Gomez, fatally shot his mother, sister, niece and infant nephew. He was later arrested and told police he had to getaway from his family because they were preventing him from being with his one true love.                                                                                                                                                                                                                                                                           ",2013
OK,Tulsa                                                           ,36.1,-95.9,3,4,0,3,"On March 30, 2015, police discovered four bodies of a family, including two young boys, inside a home in Tulsa, Oklahoma on Wednesday in what appeared to be a murder-suicide. Officers discovered the bodies Wednesday afternoon as they conducted a welfare check requested by the mother's employer who was concerned after the woman failed to show up for work or call in sick for two days. A handgun was found near the father's body.                                                                                                             ",2015
